JourneyID,OriginType,Origin,DestinationType,Destination,OutwardDate,OutwardTime,OutwardArrDep,ReturnDate,ReturnTime,ReturnArrDep
Game13362,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13363,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13364,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13365,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13366,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13367,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13368,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13369,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13370,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13371,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13372,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13373,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13374,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13375,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13376,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13377,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13378,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13379,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13380,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13381,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13382,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13383,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13384,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13385,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13386,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13387,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13388,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13389,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13390,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13391,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13392,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13393,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13394,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13395,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13396,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13397,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13398,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13399,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13400,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13401,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13402,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13403,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13404,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13405,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13406,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13407,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13408,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13409,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13410,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13411,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13412,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13413,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13414,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13415,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13416,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13417,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13418,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13419,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13420,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13421,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13422,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13423,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13424,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13425,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13426,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13427,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13428,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13429,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13430,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13431,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13432,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13433,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13434,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13435,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13436,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13437,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13438,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13439,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13440,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13441,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13442,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13443,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13444,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13445,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13446,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13447,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13448,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13449,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13450,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13451,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13452,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13453,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13454,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13455,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13456,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13457,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13458,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13459,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13460,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13461,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13462,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13463,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13464,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13465,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13466,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13467,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13468,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13469,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13470,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13471,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13472,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13473,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13474,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13475,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13476,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13477,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13478,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13479,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13480,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13481,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13482,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13483,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13484,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13485,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13486,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13487,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13488,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13489,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13490,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13491,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13492,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13493,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13494,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13495,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13496,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13497,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13498,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13499,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13500,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13501,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13502,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13503,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13504,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13505,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13506,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13507,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13508,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13509,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13510,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13511,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13512,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13513,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13514,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13515,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13516,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13517,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13518,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13519,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13520,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13521,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13522,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13523,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13524,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13525,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13526,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13527,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13528,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13529,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13530,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13531,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13532,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13533,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13534,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13535,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13536,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13537,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13538,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13539,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13540,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13541,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13542,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13543,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13544,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13545,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13546,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13547,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13548,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13549,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13550,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13551,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13552,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13553,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13554,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13555,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13556,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13557,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13558,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13559,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13560,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13561,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13562,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13563,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13564,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13565,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13566,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13567,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13568,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13569,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13570,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13571,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13572,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13573,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13574,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13575,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13576,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13577,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13578,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13579,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13580,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13581,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13582,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13583,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13584,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13585,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13586,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13587,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13588,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13589,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13590,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13591,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13592,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13593,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13594,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13595,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13596,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13597,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13598,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13599,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13600,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13601,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13602,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13603,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13604,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13605,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13606,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13607,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13608,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13609,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13610,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13611,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13612,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13613,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13614,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13615,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13616,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13617,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13618,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13619,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13620,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13621,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13622,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13623,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13624,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13625,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13626,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13627,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13628,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13629,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13630,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13631,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13632,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13633,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13634,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13635,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13636,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13637,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13638,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13639,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13640,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13641,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13642,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13643,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13644,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13645,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13646,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13647,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13648,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13649,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13650,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13651,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13652,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13653,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13654,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13655,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13656,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13657,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13658,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13659,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13660,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13661,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13662,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13663,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13664,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13665,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13666,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13667,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13668,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13669,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13670,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13671,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13672,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13673,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13674,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13675,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13676,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13677,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13678,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13679,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13680,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13681,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13682,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13683,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13684,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13685,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13686,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13687,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13688,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13689,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13690,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13691,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13692,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13693,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13694,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13695,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13696,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13697,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13698,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13699,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13700,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13701,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13702,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13703,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13704,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13705,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13706,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13707,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13708,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13709,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13710,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13711,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13712,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13713,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13714,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13715,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game13716,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game13717,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game13718,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game13719,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game13720,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game13721,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
